Employer_ID,City_ID,Contract_ID,StartDate,EndDate,Contract_Duration,Renewal_Flag,Job_Slots,Total_Contract_Value,Applications,Apply_Start_Clicks,Click_Market_Value,Job_Listings,Month,Year,CMV/TCV,Generated_Profit_Value
3270933,8690,1810572,19-03-2017,18-04-2017,30,1,15,1745,10,15,668,0,3,2017,0.382808023,-0.617191977
4869867,2026,2218536,21-08-2017,20-09-2017,30,1,15,995,25,145,2584,0,8,2017,2.596984925,1.596984925
486800,6907,1593216,20-12-2016,19-01-2017,30,1,15,1745,0,0,0,0,12,2016,0,-1
3296187,4335,2310888,23-09-2017,22-10-2017,29,1,15,495,60,145,2089.1,0,9,2017,4.22040404,3.22040404
7100693,9472,2780808,21-02-2018,20-03-2018,27,0,15,995,5,60,1043.1,5,2,2018,1.048341709,0.048341709
1959360,4747,1211328,30-06-2016,02-07-2016,2,0,15,495,0,0,12.9,0,6,2016,0.026060606,-0.973939394
2130480,3003,1274784,29-07-2016,28-08-2016,30,1,15,495,10,10,864.1,15,7,2016,1.745656566,0.745656566
1097920,3464,1714680,11-02-2017,10-03-2017,27,0,15,1245,0,65,2873.45,0,2,2017,2.307991968,1.307991968
421200,8532,2897160,25-03-2018,24-04-2018,30,0,15,1245,5,15,48.7,0,3,2018,0.039116466,-0.960883534
2500933,7675,1392732,24-09-2016,23-10-2016,29,1,15,745,135,165,5218.35,5,9,2016,7.004496644,6.004496644
5857387,8760,2501664,25-11-2017,24-12-2017,29,1,15,995,90,175,4002.35,5,11,2017,4.022462312,3.022462312
2551440,11035,1416648,01-10-2016,10-10-2016,9,0,15,495,45,50,1291.05,0,10,2016,2.608181818,1.608181818
1685813,9936,1293696,08-08-2016,07-09-2016,30,1,15,495,0,0,251.55,0,8,2016,0.508181818,-0.491818182
2622640,3374,2554320,13-12-2017,12-01-2018,30,1,15,745,0,0,0,0,12,2017,0,-1
3466907,2594,1883676,17-04-2017,16-05-2017,29,1,15,495,5,5,526.05,0,4,2017,1.062727273,0.062727273
6349387,5248,2584668,21-12-2017,20-01-2018,30,1,50,2995,0,15,1976,0,12,2017,0.659766277,-0.340233723
2043920,6302,1307952,15-08-2016,14-09-2016,30,1,15,495,10,15,1970.25,0,8,2016,3.98030303,2.98030303
3777200,11248,2317596,26-09-2017,25-10-2017,29,1,15,745,20,65,1033.6,0,9,2017,1.38738255,0.38738255
5238800,4871,2601216,24-12-2017,23-01-2018,30,1,15,995,20,40,2698,0,12,2017,2.711557789,1.711557789
7500107,3532,2877852,21-03-2018,20-04-2018,30,0,15,1495,0,20,447.25,0,3,2018,0.29916388,-0.70083612
3150133,3713,1761612,01-03-2017,28-03-2017,27,1,50,2995,260,540,3790.25,0,3,2017,1.265525876,0.265525876
3455840,7280,2200332,15-08-2017,23-08-2017,8,0,15,495,15,25,376.2,0,8,2017,0.76,-0.24
4188587,154,2303868,21-09-2017,20-10-2017,29,1,15,495,45,165,2340.8,0,9,2017,4.728888889,3.728888889
5897600,9142,2773980,18-02-2018,17-03-2018,27,1,15,995,130,170,3514.65,5,2,2018,3.532311558,2.532311558
7632507,9078,2905860,28-03-2018,27-04-2018,30,0,15,1495,0,0,154.25,0,3,2018,0.103177258,-0.896822742
6605093,2386,2753868,12-02-2018,11-03-2018,27,1,15,1745,245,325,10611.05,10,2,2018,6.080830946,5.080830946
1591893,3884,1718652,13-02-2017,12-03-2017,27,1,15,745,55,75,3034.8,15,2,2017,4.073557047,3.073557047
1726213,228,1451472,16-10-2016,15-11-2016,30,1,15,1245,0,0,461.7,0,10,2016,0.370843373,-0.629156627
1938347,5843,1398336,26-09-2016,25-10-2016,29,1,15,745,25,30,2925,0,9,2016,3.926174497,2.926174497
2723760,8276,2610168,29-12-2017,28-01-2018,30,0,15,495,60,80,380.85,0,12,2017,0.769393939,-0.230606061
3675893,22,2293404,17-09-2017,16-10-2017,29,1,15,1745,50,95,4161,0,9,2017,2.384527221,1.384527221
3831093,6951,2155692,29-07-2017,28-08-2017,30,1,15,745,65,85,2049.15,0,7,2017,2.750536913,1.750536913
4409973,7726,2446344,06-11-2017,05-12-2017,29,1,15,1745,15,15,1274.9,0,11,2017,0.730601719,-0.269398281
4521760,4008,2567616,16-12-2017,15-01-2018,30,1,15,995,0,0,10.45,0,12,2017,0.010502513,-0.989497487
4617387,7028,2148396,27-07-2017,31-07-2017,4,0,15,745,0,0,31.35,0,7,2017,0.042080537,-0.957919463
5852053,2049,2473344,15-11-2017,28-11-2017,13,0,15,995,5,10,275.5,0,11,2017,0.276884422,-0.723115578
5881947,9102,2480520,17-11-2017,16-12-2017,29,1,50,2995,100,135,3967.5,0,11,2017,1.324707846,0.324707846
1787173,1468,1477896,28-10-2016,27-11-2016,30,1,15,745,60,60,3978,0,10,2016,5.339597315,4.339597315
2165360,9492,1421556,03-10-2016,02-11-2016,30,1,15,745,35,80,3907.35,0,10,2016,5.244765101,4.244765101
4220693,1550,2026128,14-06-2017,13-07-2017,29,1,15,495,10,30,418,0,6,2017,0.844444444,-0.155555556
1919573,7284,1195908,23-06-2016,22-07-2016,29,1,15,495,120,145,2619.9,5,6,2016,5.292727273,4.292727273
2402640,6984,1702212,07-02-2017,06-03-2017,27,1,15,745,90,215,5608.7,0,2,2017,7.528456376,6.528456376
2919280,7069,1643424,11-01-2017,10-02-2017,30,1,15,495,245,340,7220.7,0,1,2017,14.58727273,13.58727273
4308800,5973,2829144,05-03-2018,05-04-2018,31,0,50,2525,515,640,11576.8,25,3,2018,4.584871287,3.584871287
2276800,7393,1453188,18-10-2016,19-10-2016,1,0,15,745,0,0,109.2,0,10,2016,0.146577181,-0.853422819
2532800,5806,2706420,29-01-2018,28-02-2018,30,1,15,495,0,0,0,0,1,2018,0,-1
1693653,10447,1168008,12-06-2016,11-07-2016,29,1,15,495,10,10,651.45,0,6,2016,1.316060606,0.316060606
2350427,4193,1547004,30-11-2016,29-12-2016,29,1,15,995,0,0,0,0,11,2016,0,-1
2824400,8549,1810260,19-03-2017,18-04-2017,30,1,15,1245,0,0,0,0,3,2017,0,-1
3248773,2095,1972368,23-05-2017,22-06-2017,30,1,15,1745,0,425,3562.6,60,5,2017,2.041604585,1.041604585
6271760,2560,2572608,17-12-2017,16-01-2018,30,1,15,995,215,255,4304.55,15,12,2017,4.326180905,3.326180905
1097147,640,2117184,16-07-2017,15-08-2017,30,1,15,1245,0,0,0,0,7,2017,0,-1
1596347,9928,2110440,14-07-2017,13-08-2017,30,1,15,745,10,20,2147,0,7,2017,2.881879195,1.881879195
1984853,7557,2341980,03-10-2017,02-11-2017,30,1,50,995,0,180,3773.25,40,10,2017,3.792211055,2.792211055
2485600,6307,1385724,22-09-2016,21-10-2016,29,0,15,745,15,30,991.8,5,9,2016,1.331275168,0.331275168
2781360,327,1575684,11-12-2016,10-01-2017,30,1,15,1745,0,0,0,0,12,2016,0,-1
2899093,9305,1567932,08-12-2016,12-12-2016,4,0,15,495,0,0,171,0,12,2016,0.345454545,-0.654545455
3156773,7614,1695180,03-02-2017,02-03-2017,27,1,15,495,15,60,2684.7,5,2,2017,5.423636364,4.423636364
7317307,10626,2836308,08-03-2018,07-04-2018,30,0,15,1245,0,0,0,0,3,2018,0,-1
990213,3530,1861896,07-04-2017,14-04-2017,7,0,15,1245,0,0,270.7,0,4,2017,0.217429719,-0.782570281
1120107,1493,2529060,05-12-2017,04-01-2018,30,1,15,1245,130,240,3786.75,0,12,2017,3.041566265,2.041566265
5628267,1475,2416788,28-10-2017,27-11-2017,30,1,15,995,10,35,752.4,0,10,2017,0.756180905,-0.243819095
5852427,2891,2790012,23-02-2018,22-03-2018,27,1,15,995,0,15,1570.8,15,2,2018,1.578693467,0.578693467
1388533,2104,1966884,20-05-2017,19-06-2017,30,1,15,1245,35,40,591.7,5,5,2017,0.475261044,-0.524738956
1754800,4826,2488812,21-11-2017,20-12-2017,29,1,15,495,0,0,0,0,11,2017,0,-1
3076453,5202,1959852,18-05-2017,17-06-2017,30,0,15,1245,20,60,3139.9,0,5,2017,2.522008032,1.522008032
3282800,7051,2496516,23-11-2017,22-12-2017,29,1,15,495,5,20,843.6,0,11,2017,1.704242424,0.704242424
3564587,7261,1840488,30-03-2017,29-04-2017,30,1,15,745,0,0,752.4,0,3,2017,1.009932886,0.009932886
3410187,1727,1783620,09-03-2017,08-04-2017,30,1,15,745,15,25,450.9,0,3,2017,0.605234899,-0.394765101
4674053,9414,2253168,02-09-2017,01-10-2017,29,1,15,495,35,45,1239.65,0,9,2017,2.504343434,1.504343434
994133,2369,2876604,21-03-2018,20-04-2018,30,0,15,495,0,10,37.75,0,3,2018,0.076262626,-0.923737374
2576320,10760,1426068,05-10-2016,18-10-2016,13,0,15,995,0,105,7815.5,0,10,2016,7.854773869,6.854773869
3512347,4519,1820928,23-03-2017,18-04-2017,26,0,15,745,25,30,915,5,3,2017,1.228187919,0.228187919
3931387,9022,2358036,08-10-2017,17-10-2017,9,0,15,1245,0,0,0,0,10,2017,0,-1
3161120,337,1697868,04-02-2017,03-03-2017,27,1,15,745,10,25,3406,15,2,2017,4.571812081,3.571812081
3519493,3353,2056404,24-06-2017,23-07-2017,29,1,15,1745,0,0,0,0,6,2017,0,-1
3656853,1104,1936176,08-05-2017,07-06-2017,30,1,15,745,80,110,1371,10,5,2017,1.840268456,0.840268456
3776667,4807,1899336,23-04-2017,24-04-2017,1,0,15,745,0,0,41.1,0,4,2017,0.055167785,-0.944832215
1504693,684,2007816,07-06-2017,06-07-2017,29,1,15,1745,0,215,3468.85,0,6,2017,1.987879656,0.987879656
4115120,1332,1994040,01-06-2017,19-06-2017,18,0,15,1245,0,65,1072.1,10,6,2017,0.861124498,-0.138875502
4541653,4254,2777088,20-02-2018,19-03-2018,27,1,15,495,0,40,1511.9,20,2,2018,3.054343434,2.054343434
2234560,3140,1440720,12-10-2016,11-11-2016,30,1,15,1495,0,0,0,0,10,2016,0,-1
2697947,2364,2061708,27-06-2017,26-07-2017,29,1,15,495,0,0,0,0,6,2017,0,-1
2715387,2566,2065248,28-06-2017,27-07-2017,29,1,15,1245,0,0,0,0,6,2017,0,-1
3829547,1035,1989024,29-05-2017,28-06-2017,30,1,15,745,50,85,2351.5,5,5,2017,3.156375839,2.156375839
5145520,6590,2476608,16-11-2017,14-12-2017,28,0,15,995,105,180,2146.05,0,11,2017,2.156834171,1.156834171
6410453,4607,2701464,27-01-2018,13-02-2018,17,0,15,1495,110,170,7999,0,1,2018,5.350501672,4.350501672
1499893,10684,1416444,01-10-2016,11-10-2016,10,0,15,1495,25,45,1252.4,0,10,2016,0.837725753,-0.162274247
2104080,5721,1262964,24-07-2016,08-08-2016,15,0,15,495,15,15,814.75,15,7,2016,1.645959596,0.645959596
2412373,785,1567728,08-12-2016,07-01-2017,30,1,15,1745,0,0,0,0,12,2016,0,-1
2846667,4922,1747740,24-02-2017,01-03-2017,5,0,15,495,5,5,468.6,0,2,2017,0.946666667,-0.053333333
3241040,8190,2032380,16-06-2017,15-07-2017,29,1,15,495,10,20,940.5,0,6,2017,1.9,0.9
4443973,10254,2736744,07-02-2018,06-03-2018,27,1,15,745,10,120,2546,10,2,2018,3.417449664,2.417449664
1686027,1751,1714476,11-02-2017,10-03-2017,27,1,15,745,30,85,1718,0,2,2017,2.306040268,1.306040268
2102027,7226,1468008,24-10-2016,23-11-2016,30,1,15,1495,0,0,0,0,10,2016,0,-1
2316027,180,1397316,25-09-2016,24-10-2016,29,1,15,745,0,0,0,0,9,2016,0,-1
4214747,5161,2023188,13-06-2017,12-07-2017,29,1,15,745,10,10,453.15,0,6,2017,0.608255034,-0.391744966
4210587,629,2191128,11-08-2017,10-09-2017,30,1,15,1245,0,175,3240.45,0,8,2017,2.602771084,1.602771084
4858800,5469,2873760,20-03-2018,19-04-2018,30,0,15,1245,0,15,126.45,20,3,2018,0.101566265,-0.898433735
2703120,4622,2604108,27-12-2017,26-01-2018,30,1,15,495,120,135,2265.55,0,12,2017,4.576868687,3.576868687
3055947,1468,1719972,14-02-2017,13-03-2017,27,1,15,495,0,0,0,0,2,2017,0,-1
3315413,174,2059404,25-06-2017,24-07-2017,29,1,50,2995,170,370,8410.55,0,6,2017,2.808196995,1.808196995
1800240,1062,1128024,28-05-2016,27-06-2016,30,0,15,745,5,10,100.05,5,5,2016,0.134295302,-0.865704698
2171813,3660,1558308,03-12-2016,04-12-2016,1,0,15,745,0,0,0,0,12,2016,0,-1
2510720,2720,2040516,19-06-2017,18-07-2017,29,1,15,1745,0,0,0,0,6,2017,0,-1
2573253,7722,2892480,24-03-2018,23-04-2018,30,0,15,995,5,10,156.3,0,3,2018,0.157085427,-0.842914573
2603947,2326,1436472,09-10-2016,08-11-2016,30,1,15,745,0,65,2392.3,10,10,2016,3.21114094,2.21114094
3478347,3528,1885920,18-04-2017,17-05-2017,29,1,15,1245,45,65,1397.4,0,4,2017,1.122409639,0.122409639
2102027,6999,1671264,24-01-2017,23-02-2017,30,1,15,1495,0,0,0,0,1,2017,0,-1
3068107,1258,1879608,15-04-2017,14-05-2017,29,1,15,1745,10,40,806.45,0,4,2017,0.462148997,-0.537851003
6870613,7715,2722152,02-02-2018,01-03-2018,27,1,15,1745,40,125,3260.4,0,2,2018,1.868424069,0.868424069
1900107,8605,2382864,18-10-2017,17-11-2017,30,1,50,1745,10,125,3233.4,0,10,2017,1.852951289,0.852951289
2987733,6334,2151216,28-07-2017,27-08-2017,30,1,15,745,25,100,2188.8,0,7,2017,2.937986577,1.937986577
4132613,3103,1997580,02-06-2017,01-07-2017,29,1,15,495,10,30,679.85,0,6,2017,1.373434343,0.373434343
5290027,8403,2420460,29-10-2017,28-11-2017,30,1,15,1745,110,180,3731.6,0,10,2017,2.138452722,1.138452722
5669173,9430,2427456,01-11-2017,16-11-2017,15,0,15,995,15,85,1424.85,0,11,2017,1.43201005,0.43201005
1258080,7913,2222520,23-08-2017,22-09-2017,30,1,15,745,15,35,1521.9,0,8,2017,2.042818792,1.042818792
2845867,9860,1536852,24-11-2016,23-12-2016,29,1,15,1745,375,400,7672.75,40,11,2016,4.396991404,3.396991404
3891893,2724,1932792,06-05-2017,19-05-2017,13,0,15,1745,35,45,722.9,0,5,2017,0.414269341,-0.585730659
7390400,6686,2855580,14-03-2018,20-03-2018,6,0,15,995,10,15,99.35,10,3,2018,0.099849246,-0.900150754
1644213,6913,1832832,28-03-2017,27-04-2017,30,0,50,2495,5,40,999.65,5,3,2017,0.400661323,-0.599338677
1696667,1067,1305192,13-08-2016,12-09-2016,30,1,15,495,5,5,684.3,5,8,2016,1.382424242,0.382424242
2898587,9375,1565112,07-12-2016,06-01-2017,30,1,15,745,0,90,2085.05,10,12,2016,2.798724832,1.798724832
3287707,10025,1741212,22-02-2017,21-03-2017,27,1,15,1245,80,85,3789.15,0,2,2017,3.043493976,2.043493976
5612800,7354,2503932,27-11-2017,05-12-2017,8,0,15,995,0,25,607.6,5,11,2017,0.610653266,-0.389346734
1824453,1337,1344672,02-09-2016,01-10-2016,29,0,15,745,30,50,2077.8,15,9,2016,2.788993289,1.788993289
2309600,6712,1673544,25-01-2017,30-01-2017,5,0,15,1745,0,0,0,0,1,2017,0,-1
2393147,11056,1350456,04-09-2016,29-09-2016,25,0,15,495,15,20,401.85,0,9,2016,0.811818182,-0.188181818
3279680,7580,1813428,21-03-2017,20-04-2017,30,1,15,495,30,80,689,0,3,2017,1.391919192,0.391919192
3390773,3637,2180280,07-08-2017,06-09-2017,30,1,15,495,5,10,1187.5,0,8,2017,2.398989899,1.398989899
2426400,1356,1507440,10-11-2016,09-12-2016,29,1,15,495,10,40,4079.5,0,11,2016,8.241414141,7.241414141
3439280,7755,1792704,12-03-2017,11-04-2017,30,1,15,745,0,665,1780.25,10,3,2017,2.389597315,1.389597315
3914613,5590,2547828,10-12-2017,09-01-2018,30,1,15,745,50,100,2497.55,0,12,2017,3.352416107,2.352416107
4684427,1887,2821392,03-03-2018,02-04-2018,30,0,15,495,0,30,1133.7,5,3,2018,2.29030303,1.29030303
3868507,9522,1926528,04-05-2017,03-06-2017,30,1,15,1495,15,95,1695.7,20,5,2017,1.134247492,0.134247492
4474747,1058,2363676,11-10-2017,23-10-2017,12,0,15,1245,15,75,1557.6,0,10,2017,1.251084337,0.251084337
5721467,9264,2528004,04-12-2017,07-12-2017,3,0,15,1495,50,50,1987.3,10,12,2017,1.329297659,0.329297659
5559147,8412,2683104,22-01-2018,24-01-2018,2,0,15,995,0,15,214.65,0,1,2018,0.215728643,-0.784271357
2104453,5339,1324776,24-08-2016,25-08-2016,1,0,15,745,0,0,0,0,8,2016,0,-1
2447733,8883,1369032,15-09-2016,14-10-2016,29,1,15,745,355,565,14664.2,0,9,2016,19.68348993,18.68348993
4948133,9674,2708160,30-01-2018,28-02-2018,29,1,15,995,60,145,2814.3,0,1,2018,2.828442211,1.828442211
1660453,6361,1761096,01-03-2017,28-03-2017,27,1,50,1745,10,20,1588.3,0,3,2017,0.910200573,-0.089799427
2226800,4173,2019924,11-06-2017,23-06-2017,12,0,15,1245,5,0,330,0,6,2017,0.265060241,-0.734939759
3408773,9929,2184228,09-08-2017,08-09-2017,30,1,15,495,0,0,0,0,8,2017,0,-1
5296507,6753,2468700,12-11-2017,27-11-2017,15,0,15,1245,0,0,0,15,11,2017,0,-1
999733,11095,1521720,17-11-2016,16-12-2016,29,0,15,745,0,15,1033.05,0,11,2016,1.386644295,0.386644295
2029627,4389,1576272,12-12-2016,11-01-2017,30,1,15,1495,0,0,0,0,12,2016,0,-1
2838160,3787,1744224,23-02-2017,22-03-2017,27,1,15,1245,0,0,10.65,0,2,2017,0.008554217,-0.991445783
6200133,7220,2835792,08-03-2018,13-03-2018,5,0,15,1745,0,0,0,0,3,2018,0,-1
5445173,8598,2463360,11-11-2017,13-11-2017,2,0,15,1745,0,5,219.45,0,11,2017,0.125759312,-0.874240688
1896027,9285,1376532,18-09-2016,17-10-2016,29,1,15,1245,0,0,0,0,9,2016,0,-1
5026640,1089,2535912,07-12-2017,30-12-2017,23,0,15,995,25,120,2073.85,0,12,2017,2.084271357,1.084271357
6780133,6355,2899212,26-03-2018,25-04-2018,30,0,15,995,15,30,790.1,25,3,2018,0.794070352,-0.205929648
1732347,4203,1105104,17-05-2016,07-06-2016,21,0,15,1245,10,30,643.8,0,5,2016,0.517108434,-0.482891566
2384933,4496,1348032,03-09-2016,02-10-2016,29,1,15,1495,30,35,1411.2,5,9,2016,0.943946488,-0.056053512
3472187,9401,2035788,17-06-2017,16-07-2017,29,1,15,495,0,0,0,0,6,2017,0,-1
5294507,8538,2610696,29-12-2017,28-01-2018,30,1,15,995,0,0,0,0,12,2017,0,-1
1810080,9685,1131636,31-05-2016,30-06-2016,30,1,50,1245,375,470,4082.85,5,5,2016,3.27939759,2.27939759
3991813,7334,2483016,18-11-2017,17-12-2017,29,1,15,1245,20,115,2608.95,0,11,2017,2.095542169,1.095542169
4051573,6391,1978716,25-05-2017,24-06-2017,30,1,15,1745,0,100,2356.2,0,5,2017,1.35025788,0.35025788
3868987,10432,2257428,04-09-2017,03-10-2017,29,1,15,1245,65,105,2256.75,0,9,2017,1.812650602,0.812650602
1104880,10647,1983636,27-05-2017,04-06-2017,8,1,15,745,0,75,450.75,0,5,2017,0.605033557,-0.394966443
1055627,10398,2110512,14-07-2017,13-08-2017,30,0,15,745,0,5,181.2,15,7,2017,0.243221477,-0.756778523
1630000,6997,1252716,20-07-2016,21-07-2016,1,0,15,745,0,0,22.5,0,7,2016,0.030201342,-0.969798658
2744053,693,1560540,04-12-2016,03-01-2017,30,1,15,495,5,0,94.05,0,12,2016,0.19,-0.81
3015120,9923,1629192,04-01-2017,03-02-2017,30,1,15,1495,440,600,19896.2,30,1,2017,13.30849498,12.30849498
3738587,3971,1888056,19-04-2017,18-05-2017,29,1,15,1495,25,30,793,0,4,2017,0.530434783,-0.469565217
5305733,5779,2334108,30-09-2017,29-10-2017,29,1,15,1745,0,460,10784.4,0,9,2017,6.18017192,5.18017192
4895147,8583,2726268,03-02-2018,02-03-2018,27,1,15,1495,0,0,57,0,2,2018,0.03812709,-0.96187291
684453,10460,1613160,27-12-2016,26-01-2017,30,0,15,745,0,0,7.5,0,12,2016,0.010067114,-0.989932886
1821627,8424,1135440,02-06-2016,29-06-2016,27,0,15,1245,60,135,2719.3,15,6,2016,2.184176707,1.184176707
6075360,935,2501592,25-11-2017,24-12-2017,29,1,15,995,0,260,3154.95,0,11,2017,3.17080402,2.17080402
3816560,3675,1911732,28-04-2017,27-05-2017,29,1,15,745,15,30,1182.55,0,4,2017,1.587315436,0.587315436
4469440,4593,2744280,09-02-2018,08-03-2018,27,1,15,495,15,25,1527.2,35,2,2018,3.085252525,2.085252525
2766507,3959,2035584,17-06-2017,16-07-2017,29,1,15,495,0,0,0,0,6,2017,0,-1
3198720,4541,1744428,23-02-2017,22-03-2017,27,1,15,1745,110,185,4279.35,10,2,2017,2.45234957,1.45234957
4520080,6692,2204148,16-08-2017,15-09-2017,30,1,15,745,125,110,3118.9,30,8,2017,4.186442953,3.186442953
6587493,11340,2648184,11-01-2018,30-01-2018,19,0,15,1495,5,30,676.4,0,1,2018,0.452441472,-0.547558528
1643600,5467,1270908,28-07-2016,27-08-2016,30,1,15,1745,0,240,20653.35,0,7,2016,11.83573066,10.83573066
1876800,2913,2113548,15-07-2017,14-08-2017,30,1,15,495,0,0,0,0,7,2017,0,-1
1919573,9218,2052240,23-06-2017,22-07-2017,29,1,15,495,0,0,0,0,6,2017,0,-1
3038240,6477,2020128,11-06-2017,10-07-2017,29,1,15,1495,0,0,0,0,6,2017,0,-1
4612107,132,2801520,27-02-2018,26-03-2018,27,1,15,495,40,70,1586.5,5,2,2018,3.205050505,2.205050505
4849867,11048,2217024,20-08-2017,25-08-2017,5,0,15,995,0,0,153.3,0,8,2017,0.154070352,-0.845929648
5556693,1846,2589276,22-12-2017,21-01-2018,30,1,15,1745,295,390,7657.15,20,12,2017,4.388051576,3.388051576
1607040,968,1056480,16-04-2016,15-05-2016,29,1,15,1495,85,175,3531.15,5,4,2016,2.361973244,1.361973244
2510720,4179,2296236,19-09-2017,18-10-2017,29,1,15,1745,0,0,0,0,9,2017,0,-1
3057840,1213,1651536,14-01-2017,13-02-2017,30,1,15,495,0,20,222.3,5,1,2017,0.449090909,-0.550909091
3381760,9646,1856748,05-04-2017,04-05-2017,29,1,15,495,25,30,539.6,0,4,2017,1.09010101,0.09010101
3814933,6393,2914368,29-03-2018,28-04-2018,30,0,15,995,0,0,0,0,3,2018,0,-1
4371920,5824,2072988,30-06-2017,07-07-2017,7,0,15,495,5,5,53.1,5,6,2017,0.107272727,-0.892727273
4380560,10228,2077764,01-07-2017,30-07-2017,29,1,15,1495,130,180,5443.55,0,7,2017,3.641170569,2.641170569
6501387,8808,2708364,30-01-2018,28-02-2018,29,1,15,995,20,30,790.4,10,1,2018,0.794371859,-0.205628141
7651493,3129,2916456,29-03-2018,28-04-2018,30,0,15,1495,0,0,30.25,0,3,2018,0.020234114,-0.979765886
6671387,3586,2688720,24-01-2018,29-01-2018,5,0,15,995,0,10,197.6,0,1,2018,0.198592965,-0.801407035
2121253,200,1612692,27-12-2016,26-01-2017,30,0,15,495,0,0,0,0,12,2016,0,-1
2376347,6137,2253372,02-09-2017,01-10-2017,29,1,50,2245,90,210,4994,0,9,2017,2.224498886,1.224498886
2595627,3540,1501908,08-11-2016,07-12-2016,29,1,15,745,0,0,0,0,11,2016,0,-1
3358080,3719,2726040,03-02-2018,02-03-2018,27,1,15,745,60,120,2458.2,25,2,2018,3.299597315,2.299597315
3939733,8046,1947072,12-05-2017,11-06-2017,30,1,15,1745,0,25,501,0,5,2017,0.287106017,-0.712893983
5625013,5957,2504136,27-11-2017,26-12-2017,29,1,15,1745,0,0,0,0,11,2017,0,-1
3102320,4239,1667196,21-01-2017,20-02-2017,30,1,15,495,0,225,4547.9,0,1,2017,9.187676768,8.187676768
4309307,2615,2222736,23-08-2017,07-09-2017,15,0,15,495,0,0,0,0,8,2017,0,-1
2479573,497,1379640,20-09-2016,21-09-2016,1,0,15,745,5,10,102.6,0,9,2016,0.137718121,-0.862281879
2897200,3264,1702416,07-02-2017,06-03-2017,27,1,15,745,20,55,2145.95,0,2,2017,2.880469799,1.880469799
3611760,11180,1854132,04-04-2017,18-04-2017,14,0,15,1495,0,0,0,0,4,2017,0,-1
4348480,7737,2805456,28-02-2018,27-03-2018,27,1,15,745,35,75,2607.95,15,2,2018,3.500604027,2.500604027
2153040,7367,2238144,29-08-2017,28-09-2017,30,1,15,495,0,0,0,0,8,2017,0,-1
2449013,3768,1582944,15-12-2016,14-01-2017,30,1,15,1745,90,180,2610,20,12,2016,1.495702006,0.495702006
3992320,955,1960644,18-05-2017,19-05-2017,1,0,15,495,0,0,6,0,5,2017,0.012121212,-0.987878788
1677760,9799,1352700,07-09-2016,06-10-2016,29,1,15,495,0,0,6.45,0,9,2016,0.013030303,-0.986969697
2618187,10837,1576716,12-12-2016,13-12-2016,1,0,15,1495,0,0,0,0,12,2016,0,-1
2570747,10970,1774752,05-03-2017,04-04-2017,30,1,15,1745,0,0,0,0,3,2017,0,-1
4561307,3323,2876808,21-03-2018,20-04-2018,30,0,15,745,85,125,349.4,0,3,2018,0.468993289,-0.531006711
7407040,2039,2859660,15-03-2018,22-03-2018,7,0,15,1495,20,50,1215.1,0,3,2018,0.81277592,-0.18722408
2932187,7644,1653792,15-01-2017,14-02-2017,30,1,15,495,10,25,1622.4,0,1,2017,3.277575758,2.277575758
3240720,6349,1830564,26-03-2017,25-04-2017,30,1,15,1245,0,0,0,0,3,2017,0,-1
4443973,9938,2092620,07-07-2017,06-08-2017,30,1,15,745,0,190,2676.9,15,7,2017,3.593154362,2.593154362
5356533,8001,2445084,05-11-2017,27-11-2017,22,0,15,995,35,40,959.5,0,11,2017,0.964321608,-0.035678392
6258827,2115,2762676,15-02-2018,14-03-2018,27,1,15,995,0,215,4974,15,2,2018,4.998994975,3.998994975
7256320,9279,2822112,03-03-2018,19-03-2018,16,0,15,1745,90,140,1530.3,5,3,2018,0.876962751,-0.123037249
1203760,115,2111448,14-07-2017,13-08-2017,30,1,15,495,40,50,1881,0,7,2017,3.8,2.8
4879813,5328,2399268,23-10-2017,22-11-2017,30,1,15,1495,105,160,5298.55,0,10,2017,3.544180602,2.544180602
1731280,9129,1371576,16-09-2016,15-10-2016,29,1,15,495,0,0,25.65,0,9,2016,0.051818182,-0.948181818
2396880,6096,1428168,06-10-2016,05-11-2016,30,1,15,745,10,15,1171.2,0,10,2016,1.572080537,0.572080537
2548453,9740,1836432,29-03-2017,28-04-2017,30,1,15,1245,0,0,0,0,3,2017,0,-1
3198640,9186,2273076,10-09-2017,09-10-2017,29,1,50,2995,120,450,7126.9,0,9,2017,2.379599332,1.379599332
3759013,3481,1893948,21-04-2017,02-05-2017,11,0,15,745,25,20,91.2,15,4,2017,0.122416107,-0.877583893
3935787,5752,2021964,12-06-2017,20-06-2017,8,0,15,745,5,5,52.4,5,6,2017,0.07033557,-0.92966443
1824293,11241,2816820,02-03-2018,19-03-2018,17,0,15,745,0,0,0,0,3,2018,0,-1
1994507,7351,1224000,06-07-2016,05-08-2016,30,1,15,995,15,25,1854.2,5,7,2016,1.863517588,0.863517588
2854640,5183,1540764,26-11-2016,14-12-2016,18,0,15,745,25,10,735.3,0,11,2016,0.986979866,-0.013020134
2969920,5411,1673772,25-01-2017,24-02-2017,30,1,15,495,0,0,0,0,1,2017,0,-1
2044933,5337,1242672,15-07-2016,14-08-2016,30,1,15,1245,10,35,326.25,5,7,2016,0.262048193,-0.737951807
2452880,4873,1777056,07-03-2017,06-04-2017,30,1,15,1245,70,125,1451.85,0,3,2017,1.166144578,0.166144578
